Id,SalePrice
1862,270341.99115790194
1863,270341.99115790194
1864,270341.99115790194
1865,329638.8954269291
1866,322469.30923975667
1867,258462.1740569641
1868,278949.2638586365
1869,220270.61599732225
1870,228639.5843398443
1871,266908.0400497975
1872,193081.008782099
1873,227571.37971366243
1874,118700.19690802007
1875,191190.54182877496
1876,186374.30858143896
1877,217019.5044616575
1878,229905.24848910223
1879,114551.12769846886
1880,117388.70184386324
1881,248653.46958480263
1882,265834.715199559
1883,212300.50101008604
1884,222636.1295078888
1885,241276.75686698873
1886,277005.73035813705
1887,222348.9746470797
1888,266769.21383593127
1889,189001.47719174332
1890,112572.87394933368
1891,152439.68270713883
1892,87371.0544828435
1893,122912.08745543764
1894,142997.0113229924
1895,156386.0603057983
1896,125257.22990640788
1897,124327.95521558356
1898,127846.13250999211
1899,179124.09533181612
1900,140384.75585288822
1901,145972.90908058477
1902,129356.45394842105
1903,222245.27815065288
1904,130006.40360217297
1905,180571.08751891612
1906,126025.77362244076
1907,207468.53091581678
1908,133438.10990205396
1909,164666.51631505066
1910,151185.49918568414
1911,187684.64896089712
1912,300568.5448706498
1913,174420.16752003995
1914,56194.76556260104
1915,287873.5541384623
1916,6065.418290616362
1917,264408.0790848163
1918,129917.56566099427
1919,169552.0566729199
1920,176078.5654552182
1921,349281.0662245846
1922,304997.9657996164
1923,224178.61347676732
1924,211725.82583834103
1925,231454.62692194956
1926,342005.62437218113
1927,126303.85126690858
1928,151160.09158098523
1929,104314.18241274683
1930,140404.42166098382
1931,135583.8615464723
1932,136890.00552830973
1933,174713.24923729512
1934,170780.72519078606
1935,163751.76148539106
1936,169504.44918257697
1937,177497.77229114692
1938,183075.3145169462
1939,267110.49162739655
1940,213749.1838644544
1941,179615.17818479042
1942,182057.45904916443
1943,225307.28275303624
1944,308132.9292063677
1945,329863.9290382053
1946,180339.25948882103
1947,307485.8644590924
1948,174957.77012608398
1949,258366.76797888393
1950,187031.468297155
1951,263199.9356899072
1952,245195.41387984424
1953,169611.80902662443
1954,213424.3547700449
1955,129306.5010504775
1956,315800.77715425903
1957,175222.91563070205
1958,288202.55238946446
1959,159629.90855236189
1960,100293.10860271484
1961,121651.34877971234
1962,108975.66746402287
1963,110344.65254529018
1964,109386.79711372673
1965,155324.9416461949
1966,153997.86219808797
1967,262792.11578120047
1968,351261.9529095447
1969,336060.34581166005
1970,360304.3008477411
1971,397705.3197127242
1972,331619.5558888441
1973,281902.53740692476
1974,307091.00612471614
1975,393805.19326261757
1976,259988.38729954744
1977,315269.6203406706
1978,328949.6227916747
1979,325644.8515953835
1980,222315.11809753103
1981,328837.5303484526
1982,234739.79392820725
1983,234739.79392820725
1984,204582.35327337473
1985,235606.13038783974
1986,244603.36571651162
1987,211547.90533683624
1988,199608.28987221827
1989,221784.08379675518
1990,235939.0934358579
1991,222113.6120384431
1992,219190.48333249555
1993,203579.79212088487
1994,238892.8848712733
1995,191238.92679305316
1996,264944.4259100959
1997,317288.5287883985
1998,292688.15135202615
1999,255563.38439131062
2000,292012.9971115858
2001,264418.5048195234
2002,256519.9138216041
2003,266445.6762788069
2004,262842.2190622613
2005,249528.47137862293
2006,225999.70075193257
2007,268507.78549633163
2008,199678.5673469822
2009,198728.56351981487
2010,209481.60015957127
2011,152650.4611168335
2012,195869.23718045594
2013,189790.26578844304
2014,196001.41789445828
2015,206021.95485743752
2016,198728.05428589764
2017,210381.4998162432
2018,119011.6525695445
2019,126181.6422192473
2020,103008.4826494155
2021,106745.8497251101
2022,171556.59829598595
2023,165581.59794226242
2024,263711.9110403876
2025,330607.3270278693
2026,200930.5588589653
2027,167808.36522397026
2028,193622.56039210095
2029,161198.46385403455
2030,275812.34337101295
2031,253294.05875342817
2032,274758.28729175276
2033,269682.3133056171
2034,190469.66614221188
2035,192506.45485248475
2036,220835.5759851347
2037,221854.50662398757
2038,333858.94196769746
2039,221730.0835973561
2040,330826.1986186333
2041,271844.9435110312
2042,214698.04488093744
2043,162499.1353610739
2044,200238.24807129079
2045,215169.2617363733
2046,163379.21701189957
2047,136225.44599696912
2048,132597.1088555666
2049,173770.1793648383
2050,182082.81855156156
2051,78997.15612556168
2052,128128.75971568027
2053,133132.13053533924
2054,70151.49568395212
2055,149480.56741046847
2056,154313.3464747722
2057,110404.00166989188
2058,217816.47643166955
2059,133623.42347353557
2060,153908.247459398
2061,181045.47822367435
2062,117537.83222763077
2063,108328.88617797696
2064,133027.31724519248
2065,113576.83497790794
2066,191809.73964960128
2067,134594.73881149967
2068,176770.96825818636
2069,55546.64728896401
2070,102662.34975093033
2071,84242.4074149523
2072,183815.3026041512
2073,127982.20416399743
2074,183662.54557726614
2075,131956.76569596352
2076,112068.42553014774
2077,141179.4954809982
2078,112129.65262941213
2079,135307.27585069835
2080,118040.72620858555
2081,128460.50508672849
2082,152433.84545281215
2083,145533.6726759337
2084,95220.79757844482
2085,118347.4607433558
2086,136414.23579227505
2087,132115.41119323438
2088,112419.63754189084
2089,72367.24672583502
2090,157229.75212987675
2091,96457.78232614219
2092,131211.34866125404
2093,157981.35029494378
2094,153639.2879317511
2095,159606.37302970828
2096,87865.56760228681
2097,87276.2500159425
2098,154622.2138691938
2099,23057.045384850935
2100,92725.21572572633
2101,125687.75542660384
2102,141411.4285705794
2103,92246.77659903874
2104,177887.93647215993
2105,127992.8504713811
2106,49294.192226442625
2107,220146.4510584597
2108,95212.96058726171
2109,104390.25252874929
2110,130335.69235778542
2111,176674.0764318885
2112,146670.80282063654
2113,124847.8201253768
2114,117990.49736392242
2115,175175.96883055673
2116,117367.00723218557
2117,139665.67942097993
2118,134952.72447102028
2119,114602.33926261053
2120,116078.5943703776
2121,62765.514590776525
2122,88084.41929901682
2123,64519.21484994225
2124,198001.2219255505
2125,156959.9377308298
2126,175239.81103390164
2127,164095.8760666093
2128,155373.04673076782
2129,121519.46270013263
2130,139048.33078036504
2131,187758.5262123351
2132,118144.50922153634
2133,129438.61969471804
2134,128441.96968496928
2135,88648.64909123897
2136,54147.34024440113
2137,125271.06451976043
2138,145366.9378844949
2139,149817.1048234912
2140,125863.00376885512
2141,146076.48376079893
2142,116130.63411699398
2143,142106.28783408215
2144,123658.19805887796
2145,122840.12631784426
2146,154967.88493546296
2147,174298.8436005864
2148,151104.56412757502
2149,150440.8716281607
2150,203170.23197002045
2151,135285.08045628434
2152,133830.48068523023
2153,168163.2451035577
2154,96271.60945108964
2155,139804.66693578893
2156,266463.4232488427
2157,237205.69980324607
2158,245697.17127756064
2159,241682.40543396818
2160,201326.75391892612
2161,268898.0995454475
2162,351957.52720995864
2163,326243.64284146705
2164,250195.43175100174
2165,191211.3547292055
2166,135304.99157229613
2167,209569.29801275895
2168,189654.6426828876
2169,206568.97416931065
2170,220222.03325759922
2171,142718.89442759776
2172,136693.3813971274
2173,154453.17829582992
2174,254647.02469041536
2175,282793.4408638566
2176,284447.5774286933
2177,262307.8072612763
2178,236832.81498269667
2179,162033.1977600949
2180,218510.40153311216
2181,215779.83271832694
2182,239102.09778905206
2183,212742.6254185472
2184,117192.03530363191
2185,129883.38157301326
2186,149324.64622425404
2187,152187.36171798932
2188,155915.18912792508
2189,309238.13596160326
2190,56988.311545186676
2191,56988.311545186676
2192,65673.89097317448
2193,111708.15906780504
2194,72585.11367034866
2195,96580.70478378935
2196,119246.03664929862
2197,117008.11341460992
2198,164965.88537047233
2199,176892.5381593746
2200,134183.59390610165
2201,137101.72838315624
2202,184853.92843717185
2203,163183.99895955692
2204,174157.9754450121
2205,118758.89963519399
2206,136192.90250944567
2207,209328.88287643413
2208,220460.36941140075
2209,189696.20091359538
2210,140992.96980243095
2211,110999.28883204085
2212,110341.49904441391
2213,101904.13097251579
2214,137968.64310291084
2215,98209.41812023672
2216,152755.75142931275
2217,-6174.607664081152
2218,67818.4489993368
2219,57454.030253509874
2220,46749.4261681214
2221,288654.02944349055
2222,261704.2430134142
2223,271423.8498867479
2224,227163.96940008178
2225,127938.91891476233
2226,175318.83660912688
2227,223610.79728792596
2228,257614.03028064466
2229,243889.01630460366
2230,140475.97574117559
2231,217047.7474877683
2232,187442.99119275587
2233,192846.08888187166
2234,244624.28625650646
2235,225532.79770440958
2236,264584.86593068147
2237,302081.0726802291
2238,203695.5290274492
2239,120997.07785127696
2240,162158.62250250462
2241,145192.94432741578
2242,134691.6976690878
2243,141020.88071071065
2244,94928.25514787261
2245,94538.8247123548
2246,134811.61782600114
2247,99918.53925272555
2248,99617.10023511073
2249,116896.1512695055
2250,117785.69297888735
2251,132577.8071595051
2252,186690.88180648407
2253,158842.74092074274
2254,175858.7377146004
2255,183648.19755818602
2256,196562.50865102268
2257,205634.00863952853
2258,180491.5072801523
2259,177035.82412970485
2260,153947.07751413307
2261,192165.40917150048
2262,229700.34755811456
2263,311160.0903777471
2264,362276.7327042519
2265,174609.72208212735
2266,287458.7785827117
2267,316904.853397483
2268,353941.24703051883
2269,160977.59967427608
2270,202264.67449223588
2271,225716.48334682814
2272,217571.59846731776
2273,166411.91573925223
2274,174341.18349737197
2275,167000.41752917983
2276,194562.17760042578
2277,183194.18575784983
2278,153658.06983264058
2279,133829.80038023775
2280,89147.5118581045
2281,203395.24492900574
2282,203293.75900716428
2283,115488.56594371016
2284,151248.97792505694
2285,144443.67799529177
2286,110709.4640228512
2287,326264.64849278715
2288,281781.4821845143
2289,310397.71622572804
2290,374378.34026038426
2291,316294.43185520254
2292,358215.2295443894
2293,387993.30322498723
2294,359120.19924956944
2295,382591.9931664943
2296,282235.18286824564
2297,303663.3492399176
2298,327424.57443129795
2299,350567.4665618496
2300,298894.70464252983
2301,276648.1077670924
2302,244125.72989042627
2303,251188.83702983742
2304,257817.45683591755
2305,212511.91511920432
2306,212511.91511920432
2307,208809.53757484723
2308,251674.11468838167
2309,297366.3852036047
2310,233346.4442500904
2311,224546.82400174113
2312,183649.3778385996
2313,198759.47169048514
2314,180310.982111161
2315,197508.88978312362
2316,213235.6777644757
2317,180422.9845533676
2318,186177.25932176772
2319,195938.2819999411
2320,202458.6226404371
2321,257412.60250241484
2322,213594.6837637351
2323,188412.95292924484
2324,201481.911226611
2325,234961.24184724235
2326,198844.14950417832
2327,233649.3731322051
2328,235968.5975480422
2329,182351.97785777505
2330,181071.87849291996
2331,312427.75577047165
2332,349831.7036404874
2333,300990.9170770807
2334,267049.3219552048
2335,269288.1458559409
2336,299091.126847491
2337,212750.98712978896
2338,262737.1443985632
2339,248096.1576133913
2340,356444.8364310212
2341,226016.64049113146
2342,236447.84475817764
2343,236501.24124536314
2344,237284.57809807186
2345,257644.41770445113
2346,223682.0513427552
2347,210113.57274735544
2348,232697.55447352573
2349,174194.55019828666
2350,283079.1394230096
2351,278659.10491175053
2352,268944.0642536096
2353,266158.86836272955
2354,134697.6813468592
2355,175222.45533723256
2356,171751.3894277102
2357,221366.6521619825
2358,203386.35902451014
2359,136559.57647880085
2360,112730.67310593219
2361,128544.94730217755
2362,266279.3216422325
2363,117691.96638974885
2364,171995.42945254024
2365,236683.2921568408
2366,207038.4962673044
2367,237015.72627440223
2368,227984.59071032435
2369,237287.0539848908
2370,167871.60394217295
2371,186941.1817487314
2372,210394.68261091283
2373,266763.3487620383
2374,291194.1315812693
2375,246897.49072409992
2376,286287.989861335
2377,316552.0683874873
2378,143807.21761870815
2379,207927.98028764583
2380,147967.86567365332
2381,165160.8070411604
2382,208623.53159087186
2383,220551.7706825363
2384,245194.90804134763
2385,141975.62059801433
2386,127186.26051867381
2387,131928.88823056943
2388,97428.80897841288
2389,146630.4815534677
2390,140136.26049044775
2391,129028.75942662859
2392,101549.38744635729
2393,164564.2491680514
2394,130727.77131764102
2395,192806.2343923864
2396,158128.0285864611
2397,207848.34827470034
2398,111851.46962739981
2399,35156.897926335456
2400,22872.8714579629
2401,97562.14140115527
2402,118810.52903186204
2403,172504.00079731073
2404,141082.2869588011
2405,164623.82361664088
2406,131743.87257754628
2407,96864.46646320552
2408,141699.49385709432
2409,132751.36077136185
2410,193160.81653809163
2411,102853.03759896802
2412,148125.96131483652
2413,124545.7732157479
2414,146722.40909046947
2415,156996.7636232617
2416,125881.3961016743
2417,123693.57460082578
2418,117703.73683107214
2419,111420.6590715727
2420,112935.50375297177
2421,144162.5726125748
2422,104461.47748396615
2423,100010.97906317981
2424,164321.20706076443
2425,241743.9593053077
2426,111497.62318351958
2427,125926.2693108382
2428,169197.5553299453
2429,100284.93983583536
2430,119979.53882565885
2431,131831.04629390326
2432,127835.22214664472
2433,131296.35957298463
2434,127952.82372052374
2435,147225.91824704886
2436,75467.33976208919
2437,99470.93959665869
2438,107860.45093582827
2439,126453.1052300816
2440,138590.03302118008
2441,93079.77680407092
2442,111977.82372823323
2443,129304.8214746411
2444,139160.9243458875
2445,76493.34907220921
2446,129933.25177583599
2447,210793.59990489378
2448,156495.92693569767
2449,111544.0175119217
2450,157650.68288235948
2451,140425.575607777
2452,214850.17665751383
2453,63800.467636953574
2454,97784.70310963143
2455,117428.77530947386
2456,117331.78187909874
2457,106673.24564306997
2458,125098.14053556463
2459,108032.0984774509
2460,156412.85302577424
2461,115903.63066804747
2462,136915.3176957023
2463,134107.21393727313
2464,175715.7010796558
2465,151386.46600311983
2466,120915.18126275681
2467,173533.89226822357
2468,96688.73284748755
2469,106870.21057085169
2470,206241.01520573825
2471,201761.50308097398
2472,199540.3287726834
2473,102478.20803509362
2474,86800.58100230468
2475,219248.6736211225
2476,111521.49976270471
2477,117242.07971204503
2478,173516.89891884115
2479,107820.21136637067
2480,135433.23880124267
2481,113364.3661450186
2482,123015.51325205225
2483,102557.26285059203
2484,118308.81245388393
2485,117528.46111065254
2486,150399.2049731234
2487,214162.52818349854
2488,164721.7319018445
2489,175925.35381207673
2490,136642.96025393065
2491,61008.575503673055
2492,187134.83868795785
2493,156028.94163104251
2494,167257.13174672693
2495,105279.91793565324
2496,251860.56901720876
2497,162340.82751442224
2498,101033.37402343878
2499,77321.45356983447
2500,123738.3860362554
2501,125221.42102248117
2502,146095.4143646002
2503,87618.26779563958
2504,190266.11974223307
2505,233348.31990372937
2506,271592.98233134684
2507,296702.7497549391
2508,271592.98233134684
2509,237631.96811921604
2510,249034.06947535812
2511,204175.0395803809
2512,218405.52926748747
2513,229340.4166206509
2514,255451.56865887262
2515,142205.1486228878
2516,161013.4381489564
2517,125057.1179681212
2518,131382.12265678437
2519,232778.41393724422
2520,206607.81562213472
2521,210600.4406697168
2522,229503.74710482708
2523,121836.14372911782
2524,131706.82056977472
2525,127091.03735872335
2526,139098.03815588995
2527,113439.80140037241
2528,113706.81898609258
2529,141741.84483696008
2530,116373.41406242538
2531,235742.78554698918
2532,239556.08485731017
2533,213472.94269254745
2534,246538.24114217085
2535,286344.45453889493
2536,241625.6940629735
2537,233900.64265476796
2538,199885.90136917646
2539,198460.5157794736
2540,206264.852032374
2541,210896.7683628042
2542,174126.36167631613
2543,120246.54733698256
2544,114583.8511305498
2545,141513.52146346797
2546,148559.13865440397
2547,146933.19037893752
2548,151735.09126452648
2549,143825.27722482465
2550,593316.6627440072
2551,165031.665234745
2552,97205.18238649284
2553,44327.941740522045
2554,103610.5565775137
2555,113483.0930770766
2556,84471.00147829356
2557,96984.19065987493
2558,168308.70341519557
2559,134535.78933411313
2560,131370.4049525566
2561,141789.75071882806
2562,139997.7139976984
2563,141557.70326885767
2564,184800.0314513616
2565,114178.69908258843
2566,148612.11042244465
2567,120610.33454083791
2568,185257.35151481943
2569,186582.20838805102
2570,141845.9755779627
2571,183651.51222690393
2572,173412.14596582786
2573,213724.38312097837
2574,314980.84811465465
2575,148305.61797432473
2576,126341.02275968052
2577,142996.01058122877
2578,85200.66788724333
2579,20957.714857116807
2580,130707.17312461906
2581,118452.51954888436
2582,130017.38598260295
2583,253587.52935185342
2584,174276.30672697874
2585,208968.77943529224
2586,230837.22984811617
2587,199389.89152596833
2588,132054.6097217825
2589,148660.8755367325
2590,225059.84985544102
2591,235149.4498331272
2592,234163.47252789733
2593,262726.2609506949
2594,185038.49530976685
2595,224537.46264499496
2596,289611.7487213992
2597,210531.09926861338
2598,262234.3419681565
2599,344067.76059716416
2600,158360.07479513437
2601,155082.03531733667
2602,89545.58228296891
2603,91711.4215182634
2604,76862.761121955
2605,91627.30798467738
2606,152780.4742425963
2607,174071.07301337156
2608,196274.5433972244
2609,156083.14310595708
2610,90922.81857141177
2611,142835.1976357086
2612,146275.51667701406
2613,106990.45425059751
2614,105893.06765700749
2615,145991.29196830012
2616,144372.24201265455
2617,202964.3600141605
2618,208535.67412511376
2619,215713.6635758226
2620,162161.64998701157
2621,175698.73418510903
2622,182176.53157649958
2623,259679.477810484
2624,284659.23954469827
2625,304715.5590580349
2626,162563.165186116
2627,180865.52244288323
2628,342208.7011211815
2629,401837.53649230057
2630,311893.3203863177
2631,382448.60715971526
2632,340769.32369914325
2633,281940.0788523733
2634,339424.97498304513
2635,162038.49511250702
2636,191923.41590102413
2637,190366.47762521764
2638,259015.67003958672
2639,189302.24716577493
2640,138241.32443394908
2641,102163.84448849596
2642,201368.30735637224
2643,126317.25837953424
2644,151834.09250890638
2645,111575.23648934404
2646,106982.10594349448
2647,115260.29923794279
2648,144750.15007701505
2649,145632.31574683555
2650,136565.8314079066
2651,163829.32952284382
2652,350727.2015163419
2653,268154.84645231196
2654,261278.9165720906
2655,336446.9456104237
2656,304547.83957576007
2657,322268.04832555447
2658,293603.97898050677
2659,293400.08016947843
2660,320259.4653396064
2661,314786.8937727136
2662,324926.9639174355
2663,272391.05815815413
2664,296297.90626135014
2665,306765.6869449996
2666,291685.14156109793
2667,194962.42504698574
2668,198918.681724887
2669,193926.1086087909
2670,283561.9534023617
2671,198918.681724887
2672,220318.4602287393
2673,226007.746921674
2674,229825.95945395972
2675,193228.43529533094
2676,217544.1427574727
2677,194218.70064192638
2678,251124.77984635963
2679,271041.0481230231
2680,278646.40445697773
2681,350662.9307647854
2682,310599.6503413302
2683,386782.0586000321
2684,293962.7741809533
2685,310364.543848688
2686,261082.8458209728
2687,280683.63128542015
2688,234645.32000710478
2689,218213.44560277893
2690,355189.7590034334
2691,202067.3054946845
2692,142209.93263051333
2693,215341.46426394896
2694,149411.66413646832
2695,212207.7311288549
2696,204754.03983963886
2697,184236.77757653198
2698,196609.3688175287
2699,197159.70641554368
2700,182943.61867902311
2701,159607.03006182925
2702,122792.03088114166
2703,140131.10436806187
2704,147143.2782063525
2705,109279.23180350813
2706,103937.12961227144
2707,115272.157336239
2708,112187.2915177712
2709,91059.93365865399
2710,109457.75470340357
2711,292091.1353785333
2712,322177.38297080796
2713,212501.25985326734
2714,179421.90688885818
2715,184702.8953786001
2716,172427.03029422462
2717,207049.29582344543
2718,247539.6041306015
2719,139400.79369390674
2720,167259.39849093184
2721,126620.92890076642
2722,162974.94912264252
2723,153750.7007423133
2724,111347.55132384622
2725,114174.0653901099
2726,126544.92300183477
2727,181049.55507708644
2728,177829.54063282406
2729,137016.01269923442
2730,127704.7554916268
2731,107758.12961256749
2732,120002.08233750216
2733,164890.79486494383
